,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021
,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage,Home Advantage,Form Advantage
23,0.5,0.4,0.4,0.25,0.45,0.15000000000000002,0.7000000000000001,0.4,0.7000000000000001,0.30000000000000004,0.65,0.05,0.65,0.45,0.45,0.55,0.7000000000000001,0.2,0.65,0.2
24,0.5,0.4,0.45,0.2,0.45,0.1,0.7000000000000001,0.4,0.7000000000000001,0.30000000000000004,0.75,0.45,0.75,0.5,0.35000000000000003,0.5,0.65,0.25,0.65,0.2
25,0.6000000000000001,0.45,0.45,0.25,0.4,0.0,0.75,0.6000000000000001,0.65,0.25,0.8,0.55,0.8500000000000001,0.65,0.35000000000000003,0.55,0.7000000000000001,0.25,0.6000000000000001,0.15000000000000002
26,0.55,0.45,0.4,0.2,0.4,0.0,0.75,0.7000000000000001,0.7000000000000001,0.35000000000000003,0.7000000000000001,0.25,0.8,0.6000000000000001,0.35000000000000003,0.5,0.7000000000000001,0.25,0.6000000000000001,0.1
27,0.5,0.45,0.4,0.2,0.4,0.0,0.55,0.4,0.75,0.45,0.65,0.15000000000000002,0.8,0.65,0.4,0.45,0.7000000000000001,0.30000000000000004,0.65,0.2
28,0.55,0.45,0.4,0.1,0.4,0.05,0.55,0.55,1.0,0.65,0.65,0.05,1.0,0.8,0.35000000000000003,0.55,0.7000000000000001,0.30000000000000004,0.65,0.2
29,0.5,0.4,0.4,0.1,0.45,0.25,0.55,0.5,0.9,0.5,0.65,0.1,1.0,0.8,0.35000000000000003,0.65,0.7000000000000001,0.35000000000000003,0.7000000000000001,0.35000000000000003
30,0.65,0.6000000000000001,0.35000000000000003,0.2,0.45,0.2,0.55,0.45,0.9,0.5,0.6000000000000001,0.30000000000000004,1.0,0.7000000000000001,0.4,0.55,0.8,0.45,0.65,0.25
31,0.65,0.45,0.35000000000000003,0.25,0.45,0.2,0.6000000000000001,0.30000000000000004,0.8,0.4,0.6000000000000001,0.15000000000000002,1.0,0.7000000000000001,0.4,0.55,0.75,0.45,0.7000000000000001,0.25
32,0.65,0.4,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.15000000000000002,0.55,0.25,0.8,0.30000000000000004,0.55,0.1,1.0,0.7000000000000001,0.4,0.5,0.65,0.25,0.65,0.0
33,0.65,0.4,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.05,0.55,0.2,0.8,0.30000000000000004,0.55,0.1,1.0,0.7000000000000001,0.45,0.6000000000000001,0.65,0.05,0.65,0.0
34,0.6000000000000001,0.30000000000000004,0.35000000000000003,0.2,0.4,0.0,0.65,0.6000000000000001,0.8,0.35000000000000003,0.6000000000000001,0.05,1.0,0.7000000000000001,0.35000000000000003,0.2,0.65,0.05,0.65,0.0
35,0.6000000000000001,0.45,0.35000000000000003,0.25,0.35000000000000003,0.0,0.75,0.75,0.8,0.25,0.55,0.0,1.0,0.7000000000000001,0.35000000000000003,0.2,0.65,0.05,0.7000000000000001,0.0
36,0.5,0.55,0.4,0.2,0.35000000000000003,0.0,0.65,0.65,0.75,0.2,0.6000000000000001,0.0,1.0,0.7000000000000001,0.35000000000000003,0.25,0.65,0.30000000000000004,0.65,0.0
37,0.6000000000000001,0.6000000000000001,0.35000000000000003,0.2,0.35000000000000003,0.0,0.7000000000000001,0.45,0.75,0.30000000000000004,0.6000000000000001,0.0,1.0,0.75,0.35000000000000003,0.25,0.65,0.30000000000000004,0.65,0.0
38,0.4,0.1,0.35000000000000003,0.1,0.35000000000000003,0.0,0.7000000000000001,0.4,0.75,0.30000000000000004,0.6000000000000001,0.0,1.0,0.7000000000000001,0.4,0.4,0.75,0.2,0.7000000000000001,0.0
39,0.35000000000000003,0.0,0.4,0.0,0.35000000000000003,0.0,0.7000000000000001,0.45,0.9500000000000001,0.6000000000000001,0.55,0.0,1.0,0.8500000000000001,0.45,0.55,0.8,0.35000000000000003,0.75,0.1
40,0.35000000000000003,0.0,0.4,0.0,0.35000000000000003,0.1,0.7000000000000001,0.30000000000000004,0.8500000000000001,0.30000000000000004,0.6000000000000001,0.0,1.0,0.9,0.45,0.6000000000000001,0.8,0.35000000000000003,0.8,0.1
41,0.4,0.0,0.4,0.0,0.35000000000000003,0.15000000000000002,0.75,0.25,0.9500000000000001,0.45,0.6000000000000001,0.0,1.0,0.8500000000000001,0.45,0.55,0.75,0.30000000000000004,0.75,0.0
42,0.35000000000000003,0.0,0.45,0.15000000000000002,0.30000000000000004,0.25,0.75,0.30000000000000004,0.8500000000000001,0.2,0.6000000000000001,0.0,1.0,0.8500000000000001,0.45,0.55,0.8,0.1,0.9500000000000001,0.2
43,0.45,0.0,0.65,0.05,0.4,0.35000000000000003,0.8,0.30000000000000004,1.0,0.55,0.65,0.0,1.0,0.8500000000000001,0.35000000000000003,0.6000000000000001,0.9,0.30000000000000004,1.0,0.2
44,0.45,0.0,0.65,0.1,0.4,0.25,1.0,0.65,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,0.8,0.30000000000000004,0.4,0.9,0.30000000000000004,0.9500000000000001,0.1
45,0.55,0.05,0.75,0.05,0.4,0.2,1.0,0.5,0.9,0.4,0.65,0.0,1.0,0.8500000000000001,0.35000000000000003,0.15000000000000002,0.9,0.30000000000000004,0.8500000000000001,0.05
46,0.65,0.35000000000000003,0.75,0.0,0.5,0.35000000000000003,1.0,0.65,1.0,0.30000000000000004,0.6000000000000001,0.0,1.0,0.55,0.35000000000000003,0.15000000000000002,0.8,0.1,0.75,0.05
47,1.0,0.75,0.75,0.0,0.5,0.35000000000000003,1.0,0.55,1.0,0.30000000000000004,0.55,0.0,1.0,0.55,0.30000000000000004,0.0,0.75,0.0,0.75,0.05
48,0.45,0.2,0.8500000000000001,0.1,0.45,0.25,0.9,0.30000000000000004,1.0,0.1,0.6000000000000001,0.0,1.0,0.5,0.25,0.0,0.7000000000000001,0.0,0.9,0.0
49,0.45,0.0,0.9,0.2,0.35000000000000003,0.35000000000000003,0.9500000000000001,0.0,0.0,0.0,0.8500000000000001,0.15000000000000002,1.0,0.45,0.30000000000000004,0.0,0.55,0.0,0.9,0.0
50,,,,,,,,,,,,,,,,,,,,
